id,name,teacher,day,slots,credit,isBase,isLang,CourseNumber,program,isSmr
1061001,民事訴訟法,姜世明、許政賢,6,D|5|6,3,True,False,961006001,法碩專班,False
1061002,法學科際整合導論（一）,王立達,6,G,0,False,False,961008001,法碩專班,False
1061003,刑法總則,陳志輝,6,D|5|6,3,True,False,961011001,法碩專班,False
1061004,民法總則,吳瑾瑜、周伯峰,4,F|G|H,3,True,False,961012001,法碩專班,False
1061005,憲法,林佳和,5,F|G|H,3,True,False,961013001,法碩專班,False
1061006,法學導論,江玉林、陳起行,6,2|3|4,3,True,False,961014001,法碩專班,False
1061007,民法債編各論,王千維、楊淑文,6,2|3|4,3,True,False,961015001,法碩專班,False
1061008,智慧財產權法專題研究,沈宗倫、熊誦梅,2,F|G|H,3,False,False,961038001,法碩專班,False
1061009,侵權行為法專題研究,楊芳賢,2,F|G|H,3,False,False,961041001,法碩專班,False
1061010,公司法,林國全,5,F|G|H,3,True,False,961042001,法碩專班,False
1061011,財產與電腦犯罪,李聖傑,3,F|G|H,3,False,False,961052001,法碩專班,False
1061012,證券交易法,林國全,4,F|G|H,3,False,False,961055001,法碩專班,False
1061013,國際法專題研究,許耀明、陳貞如,4,F|G|H,3,False,False,961056001,法碩專班,False
1061014,論文寫作與研究方法,江玉林、許政賢,0,,2,False,False,961058005,法碩專班,True
1061015,醫事刑法專題研究,李聖傑、林萍章、陳子平,0,,2,False,False,961072005,法碩專班,True
1061016,保險判決案例分析,葉啟洲,1,F|G|H,3,False,False,961076001,法碩專班,False
1061017,家事事件法專題研究,姜世明、劉明生,0,,2,False,False,961086005,法碩專班,True
1061018,環境法專題研究,許耀明、陳貞如,0,,2,False,False,961088005,法碩專班,True
1061019,產業與競爭法專題研究,王立達,1,F|G,2,False,False,961092001,法碩專班,False
1061020,中國大陸刑法,陳志輝,0,,2,False,False,961102005,法碩專班,True
1061021,行政法專題研究：個人資料保護法,劉定基,0,,1,False,False,961104005,法碩專班,True
1061022,金融消費者保護法專題研究（三）,張冠群,0,,1,False,False,961105005,法碩專班,True
1061023,兩岸經貿法制與實務專題研究（三）,王文杰、劉德勳,0,,2,False,False,961106005,法碩專班,True
1061024,證據法專題研究,姜世明、劉明生,3,F|G|H,3,False,False,961107001,法碩專班,False
1061025,法學英文（三）,朱德芳、張冠群,3,F|G|H,3,False,False,961108001,法碩專班,False
1061026,行政救濟法專題研究（一）,劉宗德,5,F|G|H,3,False,False,961109001,法碩專班,False
1061027,租稅實務與法理論,吳秦雯,0,,2,False,False,961110005,法碩專班,True
1061028,家事事件法專題研究 （二）,姜世明、劉明生,0,,2,False,False,961111005,法碩專班,True
1061029,勞社法理論與實務,郭明政、黃程貫,0,,2,False,False,961112005,法碩專班,True
1061030,環境法專題研究（一）,許耀明、陳貞如,0,,2,False,False,961113005,法碩專班,True
1061031,身分法 （二）,陳惠馨,2,F|G,2,False,False,961114001,法碩專班,False
1061032,金融科技法制與監理,臧正運,6,3|4,2,False,False,961115001,法碩專班,False
1061033,保險判決案例分析（一）,葉啟洲,1,F|G|H,3,False,False,961116001,法碩專班,False
1061034,法令遵循（二）,楊雲驊,6,7|8|E,3,False,False,961117001,法碩專班,False
1061101,德文法學名著選讀（一）,楊雲驊,4,6|7|8,3,False,True,651005001,法律系碩士班,False
1061102,日文法學名著選讀（三）,劉宗德,5,6|7|8,3,False,True,651017001,法律系碩士班,False
1061103,日文法學名著選讀（一）,林國全,4,2|3|4,3,False,True,651019001,法律系碩士班,False
1061104,法理學專題研究（三）,陳起行,3,2|3|4,3,False,False,651048001,法律系碩士班,False
1061105,智慧財產權法專題研究（三）,沈宗倫,3,3|4,2,False,False,651062001,法律系碩士班,False
1061106,比較憲法專題研究（二）,蘇永欽,2,F|G,2,False,False,651072001,法律系碩士班,False
1061107,英文法學名著選讀（六）,朱德芳、陳建霖、劉承愚,2,5|6|7,3,False,True,651082001,法律系碩士班,False
1061108,法社會學專題研究（一）,大衛恩格爾、王曉丹,1,7|8|E,3,False,False,651120001,法律系碩士班,False
1061109,法制史專題研究（四）,陳惠馨,4,7|8,2,False,False,651166001,法律系碩士班,False
1061110,行政法專題研究（一）,林佳和,3,7|8,2,False,False,651169001,法律系碩士班,False
1061111,日文法學名著選讀（二）,劉宗德,5,6|7|8,3,False,True,651171001,法律系碩士班,False
1061112,身分法專題研究（二）,林秀雄,5,5|6,2,False,False,651219001,法律系碩士班,False
1061113,契約法專題研究（二）,楊淑文,2,5|6,2,False,False,651232001,法律系碩士班,False
1061114,國際公法專題研究（二）,陳貞如,4,7|8,2,False,False,651249001,法律系碩士班,False
1061115,刑法專題研究（一）,井田良、李聖傑,3,3|4,2,False,False,651276001,法律系碩士班,False
1061116,刑事訴訟法專題研究（四）,段重民,1,6|7,2,False,False,651290001,法律系碩士班,False
1061117,超國界法律問題專題研究（二）,陳長文,2,8|E,2,False,False,651315001,法律系碩士班,False
1061118,刑事證據法專題研究（一）,楊雲驊,5,1|2,2,False,False,651330001,法律系碩士班,False
1061119,民事訴訟法專題研究（三）,姜世明,4,3|4,2,False,False,651338001,法律系碩士班,False
1061120,福利服務與社會救助法專題研究（一）,孫迺翊,3,3|4,2,False,False,651344001,法律系碩士班,False
1061121,金融法專題研究（五）,張冠群,5,3|4,2,False,False,651353001,法律系碩士班,False
1061122,刑事政策專題研究（一）,謝如媛,3,5|6|7,3,False,False,651368001,法律系碩士班,False
1061123,集體勞動法專題研究（二）,林佳和,2,5|6,2,False,False,651371001,法律系碩士班,False
1061124,法文法學名著選讀（一）,吳秦雯,3,5|6|7,3,False,True,651386001,法律系碩士班,False
1061125,保險法專題研究（二）,林勳發,2,3|4,2,False,False,651392001,法律系碩士班,False
1061126,保險案例分析,葉啟洲,2,2|3|4,3,False,False,651399001,法律系碩士班,False
1061127,不當得利法專題研究（二）,王千維,2,3|4,2,False,False,651401001,法律系碩士班,False
1061128,英文公法學名著選讀（二）,劉定基,2,D|5|6,3,False,True,651423001,法律系碩士班,False
1061129,比較憲法專題研究（五）,廖元豪,4,5|6,2,False,False,651455001,法律系碩士班,False
1061130,歐盟法專題研究（一）,許耀明,3,3|4,2,False,False,651530001,法律系碩士班,False
1061131,公法實務專題研究（三）,董保城,3,E|F,2,False,False,651536001,法律系碩士班,False
1061132,海洋法專題研究（二）,陳貞如,2,5|6,2,False,False,651545001,法律系碩士班,False
1061133,德國民事程序法專題,哥德華、劉明生,1,5|6,2,False,False,651561001,法律系碩士班,False
1061134,法律診療（一）－刑事案例實作演練,羅秉成,4,5|6,2,False,False,651562001,法律系碩士班,False
1061135,金融科技法制與監理專題（一）,臧正運,4,5|6,2,False,False,651563001,法律系碩士班,False
1061136,專利與競爭專題（二）,王立達,5,5|6,2,False,False,651564001,法律系碩士班,False
1061137,財法中心公益服務實習—責任投資可行性研究（一）,朱德芳,4,C,1,False,False,651565001,法律系碩士班,False
1061138,環境法（二）,傅玲靜,1,7|8,2,False,False,651566001,法律系碩士班,False
1061139,羅馬法文化中的德行與法律,陳起行,5,D|5|6,3,False,False,651567001,法律系碩士班,False
1061140,專題討論－生物科技管理實務,馮震宇、詳備註,4,F,1,False,False,651580001,法律系碩士班,False
1061141,營業秘密：法律與管理,馮震宇,3,D|5,2,False,False,651603001,法律系碩士班,False
1061142,財法中心公益服務實習—金融消費評議中心見習（一）,朱德芳,2,C|D,2,False,False,651646001,法律系碩士班,False
1061143,歐盟經貿法,洪德欽,4,E|F|G,3,False,False,651706001,法律系碩士班,False
1061144,民法中心公益服務實習（一）,周伯峰,4,C,1,False,False,651715001,法律系碩士班,False
1061145,公司法案例研習,朱德芳、許政賢,5,5|6,2,False,False,651728001,法律系碩士班,False
1061146,國際人權法,翁燕菁,4,D|5|6,3,False,False,651731001,法律系碩士班,False
1061147,公法中心公益服務實習（四）,傅玲靜,1,E,1,False,False,651743001,法律系碩士班,False
1061148,勞社法中心公益服務實習（一）,孫迺翊,1,2,1,False,False,651745001,法律系碩士班,False
1061149,刑法中心公益服務實習（三）,李聖傑,1,2,1,False,False,651756001,法律系碩士班,False
1061150,公法中心公益服務實習（三）,劉定基,1,2,1,False,False,651759001,法律系碩士班,False
1061151,中國大陸公司法研究（一）,王文杰,3,3|4,2,False,False,651853001,法律系碩士班,False
1061152,國際法實例研習（一）,陳純一,1,F,1,False,False,651950001,法律系碩士班,False
1061201,企業併購實例研習（二）,方嘉麟、林進富、樓永堅,5,5|6|7,3,False,False,652075001,法科所,False
1061202,民法,呂彥彬、周伯峰,2,3|4,4,False,False,652099001,法科所,False
1061203,刑法,李聖傑,2,D|5|6,3,False,False,652100001,法科所,False
1061204,行政法,劉宗德,4,7|8|E,3,False,False,652101001,法科所,False
1061205,民事訴訟法,姜世明,2,7|8|E,3,False,False,652102001,法科所,False
1061206,法學導論,江玉林,4,5|6,2,True,False,652120001,法科所,False
1061207,金融與法律（一）,詹庭禎,3,7|8,2,False,False,652123001,法科所,False
1061208,國際私法,王海南,2,D|5|6,3,False,False,652137001,法科所,False
1061209,證券交易法,劉連煜,5,3|4,2,False,False,652150001,法科所,False
1061210,勞動法,黃程貫,3,D|5|6,3,False,False,652151001,法科所,False
1061211,勞動與法律（一）,林良榮,5,2|3|4,3,False,False,652152001,法科所,False
1061212,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1061213,法律倫理,姜世明,4,5|6,2,False,False,652155011,法科所,False
1061214,法律服務,許政賢,1,C,2,False,False,652160001,法科所,False
1061215,國際公法,陳純一,1,7|8|E,3,False,False,652163001,法科所,False
1061216,票據法,顏玉明,4,3|4,2,False,False,652167001,法科所,False
1061217,票據法,王立達,4,3|4,2,False,False,652167011,法科所,False
1061218,智慧財產權法總論,馮震宇,3,3|4,2,False,False,652168001,法科所,False
1061219,民事訴訟法（一）,許政賢,2,2|3|4,3,False,False,652169001,法科所,False
1061220,民事訴訟法（一）,劉明生,2,2|3|4,3,False,False,652169011,法科所,False
1061221,民事訴訟法（一）,姜世明,2,2|3|4,3,False,False,652169021,法科所,False
1061222,刑事訴訟法（二）,楊雲驊,5,3|4,2,False,False,652170001,法科所,False
1061223,公法綜合研習,詹鎮榮,1,5|6,2,False,False,652173001,法科所,False
1061224,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1061225,商事法總論與公司法,朱德芳,5,2|3|4,3,False,False,652174011,法科所,False
1061226,商事法總論與公司法,方嘉麟,5,2|3|4,3,False,False,652174021,法科所,False
1061227,非訟程序,劉明生,3,5|6,2,False,False,652175001,法科所,False
1061228,土地、環境與法律（一）,黃立,1,7|8,2,False,False,652176001,法科所,False
1061229,民事法綜合研習,楊淑文,3,3|4,2,False,False,652178001,法科所,False
1061230,美國專利法與實務,宋皇志,4,2|3|4,3,False,False,652880001,法科所,False
1061231,政治與法律（一）,林佳和,1,5|6,2,False,False,652881001,法科所,False
1061232,臨終死亡的倫理與法律議題（一）,劉宏恩,3,5|6,2,False,False,652882001,法科所,False
1061233,歐盟經貿法,洪德欽,4,E|F|G,3,False,False,652892001,法科所,False
1061234,地方自治法,孫迺翊,2,7|8,2,False,False,652903001,法科所,False
1061235,專利法,沈宗倫,3,5|6,2,False,False,652931001,法科所,False
1061236,營建工程法律專題研究（一）,顏玉明,1,5|6,2,False,False,652934001,法科所,False
1061237,智慧財產權法,馮震宇,4,D|5|6,3,False,False,652950001,法科所,False
1062001,國際商事法專題研究,許耀明,3,F|G|H,3,False,False,961002001,法碩專班,False
1062002,行政法,劉宗德,6,D|5|6,3,True,False,961020001,法碩專班,False
1062003,民法債編總論,王千維、楊淑文,1,F|G|H,3,True,False,961021001,法碩專班,False
1062004,物權法,吳瑾瑜、陳洸岳,5,F|G|H,3,True,False,961022001,法碩專班,False
1062005,刑法分則,李聖傑,6,2|3|4,3,True,False,961023001,法碩專班,False
1062006,刑事訴訟法,楊雲驊,5,F|G|H,3,True,False,961024001,法碩專班,False
1062007,勞社法導論,林良榮、郭明政,6,D|5|6,3,True,False,961025001,法碩專班,False
1062008,企業併購法專題研究,朱德芳、陳泰明、劉連煜,2,F|G|H,3,False,False,961028001,法碩專班,False
1062009,法學科際整合導論（二）,王立達,6,H,0,False,False,961030001,法碩專班,False
1062010,保險法專題研究,張冠群,4,F|G|H,3,False,False,961040001,法碩專班,False
1062011,中國大陸投資法律制度與實務,王文杰,2,F|G|H,3,False,False,961047001,法碩專班,False
1062012,勞動法,林佳和,1,F|G|H,3,False,False,961060001,法碩專班,False
1062013,海洋法專題研究,陳貞如,4,F|G|H,3,False,False,961066001,法碩專班,False
1062014,政府採購法專題研究,顏玉明,1,F|G|H,3,False,False,961068001,法碩專班,False
1062015,爭議案件與法律解釋方法,江玉林,6,2|3|4,3,False,False,961079001,法碩專班,False
1062016,強制執行法專題研究,劉明生,3,F|G|H,3,False,False,961090001,法碩專班,False
1062017,損害賠償法專題研究,葉啟洲,3,F|G|H,3,False,False,961095001,法碩專班,False
1062018,租稅法,傅玲靜,2,F|G|H,3,False,False,961100001,法碩專班,False
1062019,法律與文化專題研究─脈絡中的法律,陳惠馨,2,F|G,2,False,False,961118001,法碩專班,False
1062020,歐美比較智慧財產權法專題研究,沈宗倫、熊誦梅,5,F|G|H,3,False,False,961119001,法碩專班,False
1062021,貪汙犯罪與風險刑法,許恒達,4,F|G|H,3,False,False,961120001,法碩專班,False
1062022,公私協力法,詹鎮榮,3,F|G|H,3,False,False,961121001,法碩專班,False
1062023,法學思維與刑法（二）,陳志輝,6,D|5|6,3,False,False,961122001,法碩專班,False
1062024,損害賠償法專題研究（一）,葉啟洲,3,F|G|H,3,False,False,961123001,法碩專班,False
1062101,英文法學名著選讀（一）,廖元豪,2,2|3|4,3,False,True,651043001,法律系碩士班,False
1062102,行政法專題研究（二）,詹鎮榮,3,7|8,2,False,False,651067011,法律系碩士班,False
1062103,英文法學名著選讀（五）,何克,5,E|F|G,3,False,True,651081001,法律系碩士班,False
1062104,行政法專題研究（八）,劉宗德,5,F|G|H,3,False,False,651087001,法律系碩士班,False
1062105,侵權行為法專題研究（一）,王千維,2,3|4,2,False,False,651098001,法律系碩士班,False
1062106,中國法律思想史專題研究（二）,黃源盛,3,7|8,2,False,False,651160001,法律系碩士班,False
1062107,日文法學名著選讀（二）,劉宗德,5,6|7|8,3,False,True,651171001,法律系碩士班,False
1062108,德文法學名著選讀（二）,黃程貫,1,D|5|6,3,False,True,651172001,法律系碩士班,False
1062109,公司法專題研究（六）,劉連煜,5,3|4,2,False,False,651181001,法律系碩士班,False
1062110,社會法專題研究（一）,孫迺翊,2,5|6,2,False,False,651220001,法律系碩士班,False
1062111,財產法專題研究（三）,蘇永欽,4,F|G,2,False,False,651230001,法律系碩士班,False
1062112,國際公法專題研究（三）,陳貞如,2,3|4,2,False,False,651277001,法律系碩士班,False
1062113,消費者保護法專題研究（二）,楊淑文,2,5|6,2,False,False,651284001,法律系碩士班,False
1062114,刑事訴訟法專題研究（三）,楊雲驊,5,1|2,2,False,False,651297001,法律系碩士班,False
1062115,財產法專題研究（四）,蘇永欽,1,F|G,2,False,False,651316001,法律系碩士班,False
1062116,比較憲法專題研究（三）,蘇永欽,2,F|G,2,False,False,651322001,法律系碩士班,False
1062117,保險法專題研究（五）,張冠群,4,3|4,2,False,False,651357001,法律系碩士班,False
1062118,勞動契約法專題研究（二）,林佳和,3,3|4,2,False,False,651370001,法律系碩士班,False
1062119,刑罰思想史專題研究（一）,許恒達,4,3|4,2,False,False,651430001,法律系碩士班,False
1062120,國際智慧財產權法專題研究（二）,沈宗倫,4,7|8,2,False,False,651547001,法律系碩士班,False
1062121,環境保護法專題研究（二）,傅玲靜,1,7|8|E,3,False,False,651550001,法律系碩士班,False
1062122,刑事法律實務,王屏夏,5,8|E,2,False,False,651553001,法律系碩士班,False
1062123,民事法律實務,蕭胤瑮,5,8|E,2,False,False,651554001,法律系碩士班,False
1062124,金融科技法制與監理專題（二）,臧正運,1,E|F|G,3,False,False,651555001,法律系碩士班,False
1062125,著作權法律與管理專題（一）,馮震宇,4,D|5|6,3,False,False,651556001,法律系碩士班,False
1062126,文化與法律（一）,王曉丹,5,D|5|6,3,False,False,651557001,法律系碩士班,False
1062127,歐盟訴訟法專題,許耀明,2,7,1,False,False,651559001,法律系碩士班,False
1062128,法律診療－勞動訴訟實務,陳金泉,4,5|6,2,False,False,651560001,法律系碩士班,False
1062129,專利與競爭專題（二）,王立達,2,7|8,2,False,False,651564001,法律系碩士班,False
1062130,刑法中心公益服務實習（一）,陳志輝,1,2,1,False,False,651582001,法律系碩士班,False
1062131,財法中心公益服務實習—金融消費評議中心見習（二）,朱德芳,2,C|D,2,False,False,651639001,法律系碩士班,False
1062132,國際人道法與難民法,蔡沛倫,2,F|G,2,False,False,651641001,法律系碩士班,False
1062133,財經法律實務研究（一）,陳長文,3,E|F,2,False,False,651645001,法律系碩士班,False
1062134,公寓大廈管理條例,吳瑾瑜,4,7|8,2,False,False,651657001,法律系碩士班,False
1062135,公司法案例研習（一）,朱德芳、許政賢,5,5|6,2,False,False,651717001,法律系碩士班,False
1062136,WTO專題研究：農業與環境,洪德欽,4,E|F|G,3,False,False,651719001,法律系碩士班,False
1062137,法學思維與刑法,陳志輝,4,2|3|4,3,False,False,651722001,法律系碩士班,False
1062138,國際貿易與法律（三）,洪德欽、許耀明、陳貞如,4,5|6|7,3,False,False,651726001,法律系碩士班,False
1062139,財經法綜合研習,朱德芳、程春益,3,7|8,2,False,False,651813001,法律系碩士班,False
1062140,大陸經貿法律研究（二）,王文杰,3,3|4,2,False,False,651923001,法律系碩士班,False
1062201,法律文件寫作與資料蒐集,顏玉明,3,3|4,2,False,False,652096001,法科所,False
1062202,憲法,劉定基,4,2|3|4,3,True,False,652098001,法科所,False
1062203,民法,周伯峰、劉宏恩,2,3|4,4,False,False,652099002,法科所,False
1062204,刑法,李聖傑,2,D|5|6,3,False,False,652100002,法科所,False
1062205,刑事訴訟法,何賴傑,3,5|6|7,3,False,False,652103001,法科所,False
1062206,文化與法律（一）,王曉丹,5,D|5|6,3,False,False,652116001,法科所,False
1062207,行政救濟法,詹鎮榮,4,2|3|4,3,False,False,652139001,法科所,False
1062208,刑事政策,謝如媛,3,D|5|6,3,False,False,652141001,法科所,False
1062209,社會法,孫迺翊,3,2|3|4,3,False,False,652146001,法科所,False
1062210,國際貿易與法律（三）,洪德欽、許耀明、陳貞如,4,5|6|7,3,False,False,652154001,法科所,False
1062211,工程與法律（三）,黃立、顏玉明,1,5|6,2,False,False,652156001,法科所,False
1062212,刑事法綜合研習,林俊益,1,5|6|7|8,2,False,False,652159001,法科所,False
1062213,法律服務,許政賢,1,C,2,False,False,652160002,法科所,False
1062214,刑事訴訟法（一）,何賴傑,1,D|5|6,3,False,False,652161001,法科所,False
1062215,刑事訴訟法（一）,楊雲驊,1,D|5|6,3,False,False,652161011,法科所,False
1062216,民事訴訟法（二）,許政賢,2,2|3|4,3,False,False,652162001,法科所,False
1062217,民事訴訟法（二）,劉明生,2,2|3|4,3,False,False,652162011,法科所,False
1062218,國際公法,許耀明,2,D|5|6,3,False,False,652163001,法科所,False
1062219,公平交易法,王立達,5,6|7,2,False,False,652164001,法科所,False
1062220,保險法,葉啟洲,5,2|3|4,3,False,False,652165001,法科所,False
1062221,保險法,張冠群,5,2|3|4,3,False,False,652165011,法科所,False
1062222,海商法,沈宗倫,2,5|6,2,False,False,652166001,法科所,False
1062223,海商法,張新平,5,D|5,2,False,False,652166011,法科所,False
1062224,醫療與法律（三）,王聖惠,1,E|F,2,False,False,652186001,法科所,False
1062225,資訊科技與法律（二）,謝國廉,1,D|5|6|7,2,False,False,652187001,法科所,False
1062226,臨終死亡的倫理與法律議題（二）,劉宏恩,4,3|4,2,False,False,652879001,法科所,False
1062227,WTO專題研究：農業與環境,洪德欽,4,E|F|G,3,False,False,652893001,法科所,False
1062228,法學思維與刑法,陳志輝,4,2|3|4,3,False,False,652894001,法科所,False
1062229,家事事件法,許政賢,5,3|4,2,False,False,652905001,法科所,False
1062230,強制執行法與破產法,劉明生,3,5|6,2,False,False,652907001,法科所,False
1062231,政府採購法,顏玉明,3,5|6,2,False,False,652927001,法科所,False
1071001,法學英文,朱德芳、張冠群,3,F|G|H,3,False,False,961005001,法碩專班,False
1071002,民事訴訟法,姜世明、許政賢,5,F|G|H,3,True,False,961006001,法碩專班,False
1071003,法學科際整合導論（一）,王立達,6,F,0,False,False,961008001,法碩專班,False
1071004,刑法總則,許恒達,2,F|G|H,3,True,False,961011001,法碩專班,False
1071005,民法總則,吳瑾瑜、周伯峰,5,F|G|H,3,True,False,961012001,法碩專班,False
1071006,憲法,廖元豪,6,2|3|4,3,True,False,961013001,法碩專班,False
1071007,法學導論,王曉丹、陳惠馨,6,D|5|6,3,True,False,961014001,法碩專班,False
1071008,民法債編各論,王千維、楊淑文,6,D|5|6,3,True,False,961015001,法碩專班,False
1071009,公司法,林國全,6,2|3|4,3,True,False,961042001,法碩專班,False
1071010,證券交易法,劉連煜,1,F|G|H,3,False,False,961055001,法碩專班,False
1071011,國際法專題研究,許耀明、陳貞如,4,F|G|H,3,False,False,961056001,法碩專班,False
1071012,論文寫作與研究方法,江玉林、許政賢,0,,2,False,False,961058005,法碩專班,True
1071013,政府採購法專題研究,顏玉明,0,,2,False,False,961068005,法碩專班,True
1071014,法資訊學專題研究,陳起行,1,E|F|G,3,False,False,961069001,法碩專班,False
1071015,醫事刑法專題研究,李聖傑、林萍章、陳子平,0,,2,False,False,961072005,法碩專班,True
1071016,兩岸經貿法制與實務專題研究,王文杰、劉德勳,0,,2,False,False,961074005,法碩專班,True
1071017,環境法專題研究,許耀明,0,,1,False,False,961088005,法碩專班,True
1071018,產業與競爭法專題研究,王立達,2,F|G,2,False,False,961092001,法碩專班,False
1071019,家事事件法專題研究（三）,姜世明、劉明生,0,,2,False,False,961124005,法碩專班,True
1071020,財經刑法之理論與實務,許恒達、楊雲驊,0,,2,False,False,961125005,法碩專班,True
1071021,金融法立法理論與實務,張冠群、蔣念祖,0,,2,False,False,961126005,法碩專班,True
1071022,消費者保護法專題研究,楊淑文,0,,2,False,False,961127005,法碩專班,True
1071023,證據法專題研究（二）,姜世明、劉明生,3,F|G|H,3,False,False,961128001,法碩專班,False
1071024,最近刑事判決專題研究,陳志輝,6,D|5|6,3,False,False,961129001,法碩專班,False
1071025,法律與視覺文化研究,江玉林,6,2|3|4,3,False,False,961130001,法碩專班,False
1071026,論文寫作－基礎法學觀點,陳惠馨,2,F|G|H,3,False,False,961131001,法碩專班,False
1071027,行政救濟法專題研究（三）,劉宗德,4,F|G|H,3,False,False,961133001,法碩專班,False
1071028,歐美比較智慧財產權法專題研究（二）,沈宗倫、熊誦梅,3,F|G|H,3,False,False,961134001,法碩專班,False
1071029,保險判決案例分析（二）,葉啟洲,1,F|G|H,3,False,False,961135001,法碩專班,False
1071030,法令遵循（三）,王立達、朱德芳、楊淑文、臧正運、劉定基、顏玉明,6,7|8|E,3,False,False,961136001,法碩專班,False
1071101,日文法學名著選讀（一）,林國全,4,2|3|4,3,False,True,651019001,法律系碩士班,False
1071102,保險法專題研究（三）,林勳發,2,3|4,2,False,False,651056001,法律系碩士班,False
1071103,英文法學名著選讀（四）,朱德芳,2,5|6|7,3,False,True,651057001,法律系碩士班,False
1071104,法理學專題研究（四）,江玉林,4,7|8,2,False,False,651066001,法律系碩士班,False
1071105,比較憲法專題研究（一）,廖元豪,4,3|4,2,False,False,651071001,法律系碩士班,False
1071106,金融法專題研究（一）,張冠群,4,5|6,2,False,False,651089001,法律系碩士班,False
1071107,超國界法律問題專題研究（一）,陳長文,2,8|E,2,False,False,651094001,法律系碩士班,False
1071108,犯罪學專題研究（二）,謝如媛,2,5|6|7,3,False,False,651146001,法律系碩士班,False
1071109,刑事訴訟法專題研究（五）,楊雲驊,4,5|6,2,False,False,651174001,法律系碩士班,False
1071110,金融法專題研究（二）,劉連煜,3,5|6,2,False,False,651179001,法律系碩士班,False
1071111,消費者保護法專題研究（一）,周伯峰,2,3|4,2,False,False,651212001,法律系碩士班,False
1071112,國際公法專題研究（一）,陳貞如,2,3|4,2,False,False,651226001,法律系碩士班,False
1071113,身分法專題研究（四）,林秀雄,5,5|6,2,False,False,651237001,法律系碩士班,False
1071114,法律與倫理專題研究（一）,劉宏恩,3,6|7|8,3,False,False,651263001,法律系碩士班,False
1071115,法制史專題研究（三）,陳惠馨,3,D|5,2,False,False,651279001,法律系碩士班,False
1071116,智慧財產權法專題研究（一）,沈宗倫,3,3|4,2,False,False,651310001,法律系碩士班,False
1071117,刑事證據法專題研究（二）,何賴傑,2,3|4,2,False,False,651336001,法律系碩士班,False
1071118,契約法專題研究（五）,楊淑文,2,5|6,2,False,False,651349001,法律系碩士班,False
1071119,公法實務專題研究（四）,董保城,4,6|7,2,False,False,651352001,法律系碩士班,False
1071120,集體勞動法專題研究（一）,林良榮,2,5|6,2,False,False,651355001,法律系碩士班,False
1071121,民事實務專題研究（三）,蘇永欽,2,F|G,2,False,False,651362001,法律系碩士班,False
1071122,民事訴訟法專題研究（四）,姜世明、劉明生,4,3|4,2,False,False,651364001,法律系碩士班,False
1071123,比較刑法專題研究（六）,段重民,1,6|7,2,False,False,651373001,法律系碩士班,False
1071124,比較憲法專題研究（七）,廖元豪,4,3|4,2,False,False,651377001,法律系碩士班,False
1071125,保險案例分析,葉啟洲,2,2|3|4,3,False,False,651399001,法律系碩士班,False
1071126,法制史專題研究（五）,黃琴唐,4,5|6,2,False,False,651404001,法律系碩士班,False
1071127,社會法專題研究（三）,林佳和、郭明政,2,E|F,2,False,False,651405001,法律系碩士班,False
1071128,社會保險法專題研究（三）,郭明政,4,3|4,2,False,False,651416001,法律系碩士班,False
1071129,英文公法學名著選讀（三）,劉定基,2,D|5|6,3,False,True,651431001,法律系碩士班,False
1071130,刑罰思想史專題研究（二）,許恒達,3,5|6,2,False,False,651450001,法律系碩士班,False
1071131,德文法學名著選讀（八）,林佳和,2,6|7|8,3,False,True,651453001,法律系碩士班,False
1071132,研究方法,陳起行,5,5,1,False,False,651551001,法律系碩士班,False
1071133,法律診療（一）－刑事案例實作演練,羅秉成,2,F|G,2,False,False,651562001,法律系碩士班,False
1071134,專題討論－生物科技管理實務,馮震宇、詳備註,4,F,1,False,False,651580001,法律系碩士班,False
1071135,營業秘密：法律與管理,馮震宇,3,D|5,2,False,False,651603001,法律系碩士班,False
1071136,租稅法,傅玲靜,1,7|8|E,3,False,False,651629001,法律系碩士班,False
1071137,歐盟社會法專題,孫迺翊、郭明政,2,7|8,2,False,False,651660001,法律系碩士班,False
1071138,民法中心公益服務實習（二）,周伯峰,1,C,1,False,False,651670001,法律系碩士班,False
1071139,法理學專題研究（一）,陳起行,3,2|3|4,3,False,False,651695001,法律系碩士班,False
1071140,財法中心公益服務實習—金融消費評議中心見習,朱德芳,2,C|D,2,False,False,651698001,法律系碩士班,False
1071141,國際人權法,許耀明,4,D|5|6,3,False,False,651731001,法律系碩士班,False
1071142,民商法案例研習,朱德芳、許政賢,5,5|6,2,False,False,651733001,法律系碩士班,False
1071143,公法中心公益服務實習（一）,劉定基,1,2,1,False,False,651734001,法律系碩士班,False
1071144,刑法中心公益服務實習－共好文山計畫（一）,陳志輝,1,2,1,False,False,651757001,法律系碩士班,False
1071145,女性主義法學專題,王曉丹,5,D|5|6,3,False,False,651766001,法律系碩士班,False
1071146,中國大陸公司法研究（二）,王文杰,3,3|4,2,False,False,651838001,法律系碩士班,False
1071147,金融消費者保護法專題研究,張冠群,4,2|3|4,3,False,False,651883001,法律系碩士班,False
1071148,行政法論文寫作,劉宗德,5,F|G|H,3,False,False,651917001,法律系碩士班,False
1071201,刑法,謝如媛,3,2|3|4,3,False,False,652100001,法科所,False
